Timestamp,F3 Value,F3 Quality,FC5 Value,FC5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,AF3 Value,AF3 Quality,X Value,Y Value,Z Value
2017-08-07 12:02:19.855136,8281.57575675,0,3264.51515119,0,80.3636363556,0,6377.57575694,0,737.181818108,0,1390.90909077,0,156.090909075,0,5099.48484797,0,5279.27272674,0,3258.33333301,0,7699.45454468,0,6233.84848423,0,3931.63636324,0,3001.78787849,0,42.0,42.0,?
2017-08-07 12:02:19.855492,4506.54545409,0,3730.21212084,0,3817.27272689,0,3846.63636325,0,4234.03030261,0,4399.39393895,0,4174.27272686,0,4321.60606017,0,5043.33333283,0,4098.03030262,0,4359.21212078,0,4157.78787837,0,4767.21212074,0,4362.30302987,0,42.0,42.0,?
2017-08-07 12:02:19.855548,4508.09090864,0,3742.06060569,0,3822.93939356,0,3851.7878784,0,4244.33333291,0,4393.21212077,0,4175.30302989,0,4322.12121169,0,5021.69696919,0,4101.12121171,0,4359.72727229,0,4167.06060564,0,4765.15151467,0,4365.90909047,0,42.0,42.0,?
2017-08-07 12:02:19.855583,4508.09090864,0,3742.06060569,0,3828.60606022,0,3851.7878784,0,4244.33333291,0,4395.78787835,0,4174.27272686,0,4328.81818139,0,5021.69696919,0,4105.24242383,0,4361.27272684,0,4167.06060564,0,4768.75757528,0,4364.87878744,0,42.0,42.0,?
2017-08-07 12:02:19.858987,4508.09090864,0,3739.99999963,0,3822.93939356,0,3848.69696931,0,4239.18181776,0,4396.30302986,0,4171.18181776,0,4329.3333329,0,5023.75757526,0,4100.09090868,0,4355.60606017,0,4139.24242383,0,4765.66666619,0,4360.24242381,0,42.0,42.0,?
2017-08-07 12:02:19.860806,4507.06060561,0,3741.54545417,0,3819.33333295,0,3849.72727234,0,4233.51515109,0,4389.60606017,0,4170.66666625,0,4322.12121169,0,5017.06060556,0,4102.15151474,0,4354.57575714,0,4139.24242383,0,4763.09090861,0,4364.87878744,0,42.0,42.0,?
2017-08-07 12:02:19.865398,4503.454545,0,3737.42424205,0,3817.78787841,0,3843.54545416,0,4237.1212117,0,4396.30302986,0,4169.63636322,0,4319.54545411,0,5157.69696918,0,4103.69696929,0,4357.66666623,0,4173.75757534,0,4766.18181771,0,4358.69696926,0,42.0,42.0,?
2017-08-07 12:02:19.870261,4503.454545,0,3737.42424205,0,3817.78787841,0,3843.54545416,0,4237.1212117,0,4396.30302986,0,4169.63636322,0,4319.54545411,0,5157.69696918,0,4103.69696929,0,4357.66666623,0,4173.75757534,0,4766.18181771,0,4358.69696926,0,42.0,42.0,?
2017-08-07 12:02:19.877496,4508.09090864,0,3748.24242387,0,3823.96969659,0,3846.12121174,0,4239.18181776,0,4394.2424238,0,4172.21212079,0,4322.6363632,0,5183.96969645,0,4112.96969656,0,4367.45454502,0,4174.78787837,0,4772.8787874,0,4365.90909047,0,42.0,42.0,?
2017-08-07 12:02:19.882008,4508.09090864,0,3748.24242387,0,3823.96969659,0,3846.12121174,0,4239.18181776,0,4394.2424238,0,4172.21212079,0,4322.6363632,0,5183.96969645,0,4112.96969656,0,4367.45454502,0,4174.78787837,0,4772.8787874,0,4365.90909047,0,42.0,42.0,?
2017-08-07 12:02:19.885050,4508.60606016,0,3755.45454508,0,3828.60606022,0,3846.63636325,0,4247.424242,0,4401.96969653,0,4174.27272686,0,4325.21212078,0,5174.69696918,0,4115.03030262,0,4371.06060562,0,4161.90909049,0,4776.48484801,0,4367.45454502,0,42.0,42.0,?
