Timestamp,F3 Value,F3 Quality,FC5 Value,FC5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,AF3 Value,AF3 Quality,X Value,Y Value,Z Value
2017-08-07 12:06:46.627437,4535.39393894,3725.5757572,4067.63636323,4158.30302989,3865.69696931,515.1515151,3882.69696931,696.484848415,4253.09090867,515.1515151,4451.93939349,189.575757557,4176.84848443,3387.6363633,4322.6363632,3049.69696939,4969.66666617,3255.75757543,4163.96969655,482.181818134,4406.60606017,4166.54545413,4203.63636322,24.7272727248,4819.24242376,3268.12121179,4474.09090864,70.0606060536,42.0,42.0,?
2017-08-07 12:06:46.641316,4534.36363591,3725.5757572,4068.66666626,4158.30302989,3864.66666628,515.1515151,3877.54545416,696.484848415,4255.66666624,515.1515151,4452.96969652,189.575757557,4185.60606019,3387.6363633,4323.66666623,3049.69696939,4970.6969692,3255.75757543,4162.42424201,482.181818134,4399.90909047,4166.54545413,4202.60606019,24.7272727248,4815.63636315,3268.12121179,4469.45454501,70.0606060536,42.0,42.0,?
2017-08-07 12:06:46.642036,4534.87878743,3725.5757572,4070.21212081,4158.30302989,3863.12121173,515.1515151,3882.69696931,696.484848415,4257.21212079,515.1515151,4448.33333289,189.575757557,4177.87878746,3387.6363633,4323.15151472,3049.69696939,4970.18181768,3255.75757543,4161.39393898,482.181818134,4395.27272683,4166.54545413,4202.09090867,24.7272727248,4816.15151467,3268.12121179,4465.8484844,70.0606060536,42.0,42.0,?
2017-08-07 12:06:46.649958,4534.87878743,3725.5757572,4076.39393899,4158.30302989,3865.69696931,515.1515151,3892.4848481,696.484848415,4263.90909048,515.1515151,4447.81818137,189.575757557,4168.60606019,3387.6363633,4325.72727229,3049.69696939,4972.24242375,3255.75757543,4166.03030261,482.181818134,4399.39393895,4166.54545413,4203.63636322,24.7272727248,4817.1818177,3268.12121179,4469.45454501,70.0606060536,42.0,42.0,?
2017-08-07 12:06:46.658769,4535.90909046,3725.5757572,4078.45454505,4158.30302989,3867.75757537,515.1515151,3887.84848446,696.484848415,4267.51515109,515.1515151,4450.39393895,189.575757557,4173.24242383,3387.6363633,4323.66666623,3049.69696939,4974.30302981,3255.75757543,4164.99999958,482.181818134,4398.36363592,4166.54545413,4204.15151473,24.7272727248,4813.06060558,3268.12121179,4467.90909046,70.0606060536,42.0,42.0,?
2017-08-07 12:06:46.666005,4533.33333288,3725.5757572,4072.27272687,4158.30302989,3864.66666628,515.1515151,3879.0909087,696.484848415,4255.66666624,515.1515151,4448.33333289,189.575757557,4175.8181814,3387.6363633,4321.09090866,3049.69696939,4974.81818132,3255.75757543,4160.87878746,482.181818134,4392.18181774,4166.54545413,4203.63636322,24.7272727248,4808.93939346,3268.12121179,4459.66666622,70.0606060536,42.0,42.0,?
2017-08-07 12:06:46.673473,4527.1515147,3725.5757572,4072.27272687,4158.30302989,3861.06060567,515.1515151,3881.66666628,696.484848415,4248.96969654,515.1515151,4451.42424198,189.575757557,4174.78787837,3387.6363633,4326.75757532,3049.69696939,4974.30302981,3255.75757543,4165.5151511,482.181818134,4393.21212077,4166.54545413,4205.18181776,24.7272727248,4809.96969649,3268.12121179,4459.15151471,70.0606060536,42.0,42.0,?
2017-08-07 12:06:46.681059,4527.66666621,3725.5757572,4079.48484808,4158.30302989,3861.57575719,515.1515151,3883.72727234,696.484848415,4259.27272685,515.1515151,4456.57575713,189.575757557,4175.8181814,3387.6363633,4330.36363593,3049.69696939,4974.81818132,3255.75757543,4166.03030261,482.181818134,4396.30302986,4166.54545413,4205.69696928,24.7272727248,4812.03030255,3268.12121179,4466.87878743,70.0606060536,42.0,42.0,?
2017-08-07 12:06:46.690896,4526.63636318,3725.5757572,4078.45454505,4158.30302989,3858.4848481,515.1515151,3879.60606022,696.484848415,4264.424242,515.1515151,4451.42424198,189.575757557,4173.75757534,3387.6363633,4325.21212078,3049.69696939,4974.30302981,3255.75757543,4156.24242383,482.181818134,4388.57575714,4166.54545413,4203.63636322,24.7272727248,4808.93939346,3268.12121179,4465.33333289,70.0606060536,42.0,42.0,?
2017-08-07 12:06:46.698106,4521.48484803,3725.5757572,4069.18181777,4158.30302989,3851.27272689,515.1515151,3878.06060567,696.484848415,4257.7272723,515.1515151,4445.75757531,189.575757557,4172.72727231,3387.6363633,4324.18181775,3049.69696939,4973.78787829,3255.75757543,4151.09090868,482.181818134,4379.81818138,4166.54545413,4198.48484806,24.7272727248,4803.27272679,3268.12121179,4452.45454501,70.0606060536,42.0,42.0,?
2017-08-07 12:06:46.710068,4523.03030258,3725.5757572,4070.72727232,4158.30302989,3853.33333295,515.1515151,3878.57575719,696.484848415,4251.54545412,515.1515151,4445.2424238,189.575757557,4171.69696928,3387.6363633,4326.24242381,3049.69696939,4977.3939389,3255.75757543,4151.09090868,482.181818134,4381.87878744,4166.54545413,4192.30302988,24.7272727248,4800.1818177,3268.12121179,4449.87878743,70.0606060536,42.0,42.0,?
2017-08-07 12:06:46.713211,4525.60606015,3725.5757572,4077.93939353,4158.30302989,3862.0909087,515.1515151,3879.60606022,696.484848415,4252.06060564,515.1515151,4442.66666622,189.575757557,4171.18181776,3387.6363633,4320.06060563,3049.69696939,4975.84848435,3255.75757543,4154.18181777,482.181818134,4384.96969653,4166.54545413,4187.66666625,24.7272727248,4800.69696922,3268.12121179,4456.06060561,70.0606060536,42.0,42.0,?
2017-08-07 12:06:46.722130,4526.63636318,3725.5757572,4074.33333293,4158.30302989,3866.21212083,515.1515151,3879.60606022,696.484848415,4254.63636321,515.1515151,4440.60606016,189.575757557,4172.21212079,3387.6363633,4314.39393896,3049.69696939,4971.21212072,3255.75757543,4157.27272686,482.181818134,4384.96969653,4166.54545413,4186.63636322,24.7272727248,4805.33333285,3268.12121179,4462.2424238,70.0606060536,42.0,42.0,?
