Timestamp,F3 Value,F3 Quality,FC5 Value,FC5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,AF3 Value,AF3 Quality,X Value,Y Value,Z Value
2017-08-07 12:16:05.202087,4500.36363591,4071.75757535,3943.48484809,4075.87878747,3877.03030264,465.69696965,3831.69696931,733.575757502,4255.15151473,626.424242362,4484.90909046,465.69696965,4235.06060564,3313.45454512,4330.36363593,3428.84848451,5188.09090857,2971.3939391,4135.12121171,527.515151462,4388.57575714,103.03030302,4145.42424201,0.0,4818.72727225,3832.72727234,4439.57575713,189.575757557,42.0,42.0,?
2017-08-07 12:16:05.208603,4499.33333288,4071.75757535,3943.99999961,4075.87878747,3869.81818143,465.69696965,3829.63636325,733.575757502,4254.1212117,626.424242362,4482.33333289,465.69696965,4236.60606018,3313.45454512,4332.42424199,3428.84848451,5187.57575706,2971.3939391,4135.12121171,527.515151462,4387.54545411,103.03030302,4142.33333292,0.0,4818.21212073,3832.72727234,4432.36363592,189.575757557,42.0,42.0,?
2017-08-07 12:16:05.217544,4501.90909046,4071.75757535,3942.96969658,4075.87878747,3872.39393901,465.69696965,3828.09090871,733.575757502,4256.18181776,626.424242362,4491.09090864,465.69696965,4234.03030261,3313.45454512,4333.45454502,3428.84848451,5190.15151463,2971.3939391,4134.60606019,527.515151462,4388.57575714,103.03030302,4144.39393898,0.0,4818.72727225,3832.72727234,4432.87878744,189.575757557,42.0,42.0,?
2017-08-07 12:16:05.225143,4500.87878743,4071.75757535,3939.36363597,4075.87878747,3873.93939355,465.69696965,3827.57575719,733.575757502,4258.75757533,626.424242362,4495.21212076,465.69696965,4228.87878746,3313.45454512,4320.57575714,3428.84848451,5185.515151,2971.3939391,4133.06060565,527.515151462,4390.12121168,103.03030302,4140.27272686,0.0,4816.66666619,3832.72727234,4434.42424198,189.575757557,42.0,42.0,?
2017-08-07 12:16:05.232652,4498.81818137,4071.75757535,3940.90909052,4075.87878747,3869.81818143,465.69696965,3829.12121174,733.575757502,4260.81818139,626.424242362,4493.66666622,465.69696965,4234.03030261,3313.45454512,4319.0303026,3428.84848451,5183.45454494,2971.3939391,4129.96969656,527.515151462,4389.09090865,103.03030302,4141.30302989,0.0,4819.24242376,3832.72727234,4428.2424238,189.575757557,42.0,42.0,?
2017-08-07 12:16:05.240044,4499.33333288,4071.75757535,3942.45454506,4075.87878747,3870.33333295,465.69696965,3830.66666628,733.575757502,4263.39393897,626.424242362,4499.8484844,465.69696965,4243.81818139,3313.45454512,4331.39393896,3428.84848451,5192.72727221,2971.3939391,4124.30302989,527.515151462,4384.45454502,103.03030302,4142.84848443,0.0,4823.36363588,3832.72727234,4423.60606016,189.575757557,42.0,42.0,?
2017-08-07 12:16:05.247980,4500.87878743,4071.75757535,3941.42424203,4075.87878747,3871.87878749,465.69696965,3831.1818178,733.575757502,4270.09090866,626.424242362,4511.69696925,465.69696965,4249.48484806,3313.45454512,4336.0303026,3428.84848451,5198.39393887,2971.3939391,4126.36363595,527.515151462,4382.39393896,103.03030302,4141.30302989,0.0,4820.27272679,3832.72727234,4427.72727228,189.575757557,42.0,42.0,?
2017-08-07 12:16:05.256099,4503.454545,4071.75757535,3943.99999961,4075.87878747,3873.93939355,465.69696965,3833.24242386,733.575757502,4274.21212078,626.424242362,4512.21212076,465.69696965,4251.54545412,3313.45454512,4337.06060563,3428.84848451,5196.84848433,2971.3939391,4134.60606019,527.515151462,4383.42424199,103.03030302,4148.5151511,0.0,4815.12121164,3832.72727234,4433.39393895,189.575757557,42.0,42.0,?
2017-08-07 12:16:05.263731,4506.54545409,4071.75757535,3947.0909087,4075.87878747,3878.57575719,465.69696965,3836.33333295,733.575757502,4270.60606018,626.424242362,4503.96969652,465.69696965,4249.48484806,3313.45454512,4345.81818138,3428.84848451,5202.51515099,2971.3939391,4139.24242383,527.515151462,4385.48484805,103.03030302,4156.75757534,0.0,4820.27272679,3832.72727234,4433.90909047,189.575757557,42.0,42.0,?
2017-08-07 12:16:05.274462,4508.60606016,4071.75757535,3947.0909087,4075.87878747,3880.12121173,465.69696965,3836.84848446,733.575757502,4268.0303026,626.424242362,4498.30302985,465.69696965,4247.424242,3313.45454512,4348.39393896,3428.84848451,5210.75757524,2971.3939391,4139.75757534,527.515151462,4390.12121168,103.03030302,4157.27272686,0.0,4826.45454497,3832.72727234,4436.48484804,189.575757557,42.0,42.0,?
2017-08-07 12:16:05.279000,4507.57575713,4075.87878747,3945.03030264,4075.87878747,3874.96969658,465.69696965,3834.7878784,733.575757502,4268.0303026,626.424242362,4498.81818137,465.69696965,4249.48484806,3313.45454512,4342.21212078,3428.84848451,5208.18181766,2971.3939391,4136.66666625,527.515151462,4394.2424238,103.03030302,4154.69696928,0.0,4827.484848,3832.72727234,4435.96969653,189.575757557,42.0,42.0,?
2017-08-07 12:16:05.287337,4505.51515106,4075.87878747,3942.96969658,4084.12121171,3871.36363598,465.69696965,3834.27272689,733.575757502,4263.90909048,626.424242362,4499.8484844,465.69696965,4245.87878745,3313.45454512,4340.15151472,3428.84848451,5203.54545403,2971.3939391,4133.57575716,527.515151462,4396.30302986,103.03030302,4155.72727231,0.0,4829.54545406,3832.72727234,4432.36363592,189.575757557,42.0,42.0,?
2017-08-07 12:16:05.293985,4508.60606016,4075.87878747,3943.48484809,4084.12121171,3869.30302992,465.69696965,3834.27272689,733.575757502,4253.09090867,626.424242362,4490.06060561,465.69696965,4236.09090867,3313.45454512,4336.54545411,3428.84848451,5206.63636312,2971.3939391,4136.66666625,527.515151462,4398.36363592,103.03030302,4158.8181814,0.0,4830.57575709,3832.72727234,4433.90909047,181.333333315,42.0,42.0,?
2017-08-07 12:16:05.302846,4511.69696925,4075.87878747,3944.51515112,4084.12121171,3866.72727234,473.939393892,3833.75757537,733.575757502,4246.39393897,626.424242362,4479.24242379,465.69696965,4237.1212117,3313.45454512,4329.3333329,3428.84848451,5204.57575706,2971.3939391,4137.69696928,527.515151462,4397.33333289,103.03030302,4158.8181814,0.0,4827.484848,3832.72727234,4435.96969653,181.333333315,42.0,42.0,?
2017-08-07 12:16:05.310324,4506.03030258,4075.87878747,3943.99999961,4084.12121171,3867.24242386,473.939393892,3833.75757537,725.333333261,4249.99999958,626.424242362,4485.93939349,465.69696965,4245.87878745,3313.45454512,4330.36363593,3428.84848451,5204.06060554,2971.3939391,4130.99999959,527.515151462,4392.69696926,103.03030302,4154.69696928,0.0,4823.36363588,3832.72727234,4432.36363592,181.333333315,42.0,42.0,?
2017-08-07 12:16:05.318976,4499.8484844,4075.87878747,3942.45454506,4084.12121171,3863.63636325,473.939393892,3832.72727234,725.333333261,4258.75757533,630.545454482,4496.75757531,465.69696965,4248.45454503,3313.45454512,4338.60606017,3428.84848451,5214.87878736,2971.3939391,4129.96969656,527.515151462,4383.42424199,103.03030302,4151.60606019,0.0,4820.27272679,3832.72727234,4428.2424238,181.333333315,42.0,42.0,?
2017-08-07 12:16:05.328412,4499.8484844,4075.87878747,3943.48484809,4084.12121171,3862.0909087,473.939393892,3832.72727234,725.333333261,4262.36363594,630.545454482,4497.78787834,473.939393892,4246.90909048,3313.45454512,4341.69696926,3428.84848451,5221.57575705,2971.3939391,4136.15151474,527.515151462,4376.72727229,103.03030302,4153.66666625,0.0,4811.51515103,3832.72727234,4427.72727228,181.333333315,42.0,42.0,?
2017-08-07 12:16:05.334892,4500.36363591,4075.87878747,3944.51515112,4084.12121171,3863.63636325,473.939393892,3832.72727234,725.333333261,4258.24242382,630.545454482,4491.09090864,473.939393892,4242.27272685,3321.69696936,4336.54545411,3428.84848451,5212.30302978,2971.3939391,4134.09090868,527.515151462,4379.81818138,103.03030302,4146.96969656,0.0,4806.36363588,3832.72727234,4428.2424238,181.333333315,42.0,42.0,?
2017-08-07 12:16:05.341264,4501.39393894,4075.87878747,3943.48484809,4084.12121171,3863.12121173,473.939393892,3832.72727234,725.333333261,4252.06060564,630.545454482,4481.81818137,473.939393892,4233.51515109,3321.69696936,4331.39393896,3428.84848451,5201.99999948,2971.3939391,4126.36363595,527.515151462,4385.99999956,103.03030302,4139.75757534,0.0,4812.54545406,3832.72727234,4430.30302986,181.333333315,42.0,42.0,?
2017-08-07 12:16:05.348959,4504.99999955,4075.87878747,3943.48484809,4084.12121171,3862.60606022,473.939393892,3833.24242386,725.333333261,4249.48484806,630.545454482,4477.18181773,473.939393892,4230.424242,3321.69696936,4332.42424199,3428.84848451,5205.60606009,2946.66666637,4127.39393898,527.515151462,4386.51515108,103.03030302,4149.54545413,0.0,4817.1818177,3832.72727234,4432.36363592,181.333333315,42.0,42.0,?
2017-08-07 12:16:05.359045,4507.57575713,4075.87878747,3945.54545415,4084.12121171,3863.63636325,473.939393892,3835.81818143,725.333333261,4249.99999958,630.545454482,4481.81818137,473.939393892,4237.63636321,3321.69696936,4331.90909048,3428.84848451,5215.39393887,2946.66666637,4136.15151474,527.515151462,4385.48484805,103.03030302,4159.33333292,0.0,4813.57575709,3832.72727234,4431.33333289,181.333333315,42.0,42.0,?
2017-08-07 12:16:05.365451,4509.12121167,4075.87878747,3947.60606021,4084.12121171,3863.12121173,473.939393892,3835.81818143,725.333333261,4249.48484806,630.545454482,4481.81818137,473.939393892,4235.57575715,3321.69696936,4327.27272684,3428.84848451,5220.03030251,2946.66666637,4141.30302989,527.515151462,4392.69696926,98.9090908992,4158.30302989,0.0,4814.09090861,3832.72727234,4436.48484804,181.333333315,42.0,42.0,?
2017-08-07 12:16:05.373464,4510.66666622,4075.87878747,3948.12121173,4084.12121171,3863.63636325,473.939393892,3833.75757537,725.333333261,4247.93939351,630.545454482,4474.60606016,473.939393892,4224.24242382,3321.69696936,4322.6363632,3428.84848451,5216.93939342,2946.66666637,4139.75757534,527.515151462,4399.39393895,98.9090908992,4157.78787837,8.2424242416,4823.36363588,3832.72727234,4442.15151471,181.333333315,42.0,42.0,?
2017-08-07 12:16:05.383040,4509.12121167,4075.87878747,3951.21212082,4084.12121171,3861.06060567,473.939393892,3834.7878784,725.333333261,4249.99999958,630.545454482,4480.78787834,473.939393892,4226.8181814,3321.69696936,4323.66666623,3428.84848451,5213.33333281,2946.66666637,4134.60606019,527.515151462,4395.27272683,98.9090908992,4158.30302989,8.2424242416,4823.36363588,3832.72727234,4436.48484804,181.333333315,42.0,42.0,?
2017-08-07 12:16:05.392359,4505.51515106,4075.87878747,3955.33333294,4084.12121171,3853.84848446,473.939393892,3835.81818143,725.333333261,4256.69696927,630.545454482,4495.21212076,473.939393892,4244.33333291,3321.69696936,4329.3333329,3428.84848451,5219.51515099,2946.66666637,4130.99999959,535.757575704,4385.99999956,98.9090908992,4157.27272686,8.2424242416,4810.99999952,3832.72727234,4430.30302986,181.333333315,42.0,42.0,?
2017-08-07 12:16:05.401154,4504.99999955,4075.87878747,3956.87878748,4084.12121171,3855.90909052,473.939393892,3834.7878784,725.333333261,4256.18181776,630.545454482,4498.81818137,473.939393892,4253.60606018,3321.69696936,4332.42424199,3428.84848451,5231.36363584,2946.66666637,4129.96969656,535.757575704,4382.39393896,103.03030302,4158.8181814,8.2424242416,4806.8787874,3832.72727234,4433.90909047,181.333333315,42.0,42.0,?
2017-08-07 12:16:05.407155,4504.48484803,4075.87878747,3956.87878748,4084.12121171,3860.54545416,473.939393892,3835.30302992,725.333333261,4251.03030261,630.545454482,4494.18181773,473.939393892,4246.39393897,3321.69696936,4328.81818139,3428.84848451,5232.39393887,2946.66666637,4129.45454504,535.757575704,4383.42424199,103.03030302,4158.8181814,0.0,4810.99999952,3832.72727234,4433.90909047,181.333333315,42.0,42.0,?
2017-08-07 12:16:05.412706,4500.87878743,4075.87878747,3957.90909051,4084.12121171,3854.36363598,473.939393892,3835.81818143,725.333333261,4251.54545412,630.545454482,4490.57575713,473.939393892,4239.18181776,3321.69696936,4326.24242381,3428.84848451,5225.69696917,2946.66666637,4131.5151511,535.757575704,4384.45454502,103.03030302,4154.69696928,0.0,4809.45454497,3832.72727234,4430.81818138,181.333333315,42.0,42.0,?
2017-08-07 12:16:05.419874,4498.81818137,4075.87878747,3959.96969657,4084.12121171,3850.75757537,473.939393892,3834.7878784,725.333333261,4252.57575715,630.545454482,4485.93939349,473.939393892,4238.66666624,3321.69696936,4328.81818139,3428.84848451,5227.75757523,2946.66666637,4138.72727231,535.757575704,4383.42424199,103.03030302,4160.87878746,0.0,4806.8787874,3832.72727234,4433.39393895,181.333333315,42.0,42.0,?
2017-08-07 12:16:05.426935,4502.93939349,4075.87878747,3959.45454506,4084.12121171,3855.39393901,473.939393892,3835.30302992,725.333333261,4247.93939351,630.545454482,4479.24242379,473.939393892,4232.48484806,3321.69696936,4327.27272684,3428.84848451,5235.99999948,2946.66666637,4141.30302989,535.757575704,4382.39393896,103.03030302,4167.57575716,0.0,4805.84848437,3832.72727234,4433.90909047,181.333333315,42.0,42.0,?
2017-08-07 12:16:05.438644,4506.03030258,4075.87878747,3959.45454506,4084.12121171,3855.39393901,473.939393892,3836.33333295,725.333333261,4246.39393897,630.545454482,4478.72727228,473.939393892,4225.78787837,3321.69696936,4325.72727229,3428.84848451,5237.54545402,2946.66666637,4137.18181777,535.757575704,4383.42424199,103.03030302,4160.87878746,0.0,4803.78787831,3832.72727234,4432.36363592,181.333333315,42.0,42.0,?
2017-08-07 12:16:05.443796,4500.87878743,4075.87878747,3958.93939354,4084.12121171,3847.66666628,473.939393892,3835.30302992,725.333333261,4250.51515109,630.545454482,4484.90909046,473.939393892,4230.424242,3321.69696936,4327.78787836,3428.84848451,5233.4242419,2946.66666637,4134.09090868,535.757575704,4382.90909047,103.03030302,4152.63636322,0.0,4804.81818134,3832.72727234,4431.84848441,181.333333315,42.0,42.0,?
2017-08-07 12:16:05.451086,4500.87878743,4075.87878747,3959.45454506,4084.12121171,3847.66666628,473.939393892,3833.75757537,725.333333261,4256.18181776,630.545454482,4494.69696925,473.939393892,4235.06060564,3321.69696936,4322.6363632,3428.84848451,5234.45454493,2946.66666637,4128.93939353,535.757575704,4377.2424238,103.03030302,4153.66666625,0.0,4806.36363588,3832.72727234,4430.30302986,181.333333315,42.0,42.0,?
2017-08-07 12:16:05.458650,4509.63636319,4075.87878747,3963.57575718,4084.12121171,3855.39393901,473.939393892,3835.81818143,725.333333261,4261.33333291,630.545454482,4497.78787834,473.939393892,4230.424242,3321.69696936,4317.99999957,3428.84848451,5239.09090857,2946.66666637,4126.36363595,535.757575704,4374.15151471,103.03030302,4155.2121208,0.0,4804.81818134,3832.72727234,4429.27272683,181.333333315,42.0,42.0,?
2017-08-07 12:16:05.471150,4509.12121167,4075.87878747,3964.09090869,4084.12121171,3858.4848481,473.939393892,3838.39393901,725.333333261,4260.30302988,630.545454482,4487.48484804,473.939393892,4231.45454503,3321.69696936,4327.27272684,3428.84848451,5239.60606008,2946.66666637,4129.96969656,535.757575704,4378.78787835,103.03030302,4155.2121208,0.0,4805.84848437,3832.72727234,4431.33333289,181.333333315,42.0,42.0,?
2017-08-07 12:16:05.476563,4503.454545,4075.87878747,3959.96969657,4084.12121171,3852.81818143,473.939393892,3836.84848446,725.333333261,4252.06060564,630.545454482,4479.24242379,473.939393892,4244.33333291,3321.69696936,4334.99999957,3428.84848451,5242.18181766,2946.66666637,4136.66666625,535.757575704,4385.99999956,103.03030302,4157.78787837,0.0,4812.54545406,3832.72727234,4432.36363592,181.333333315,42.0,42.0,?
2017-08-07 12:16:05.482223,4508.60606016,4075.87878747,3958.42424203,4084.12121171,3848.69696931,473.939393892,3834.27272689,725.333333261,4248.45454503,630.545454482,4482.33333289,473.939393892,4252.06060564,3321.69696936,4331.39393896,3428.84848451,5247.84848432,2946.66666637,4134.60606019,535.757575704,4388.57575714,103.03030302,4157.27272686,0.0,4816.66666619,3832.72727234,4431.33333289,181.333333315,42.0,42.0,?
2017-08-07 12:16:05.491968,4508.60606016,4075.87878747,3959.96969657,4084.12121171,3851.27272689,473.939393892,3834.7878784,725.333333261,4252.06060564,630.545454482,4483.36363592,473.939393892,4245.36363594,3321.69696936,4331.39393896,3428.84848451,5247.84848432,2946.66666637,4129.45454504,535.757575704,4382.90909047,103.03030302,4155.72727231,0.0,4810.484848,3832.72727234,4431.33333289,181.333333315,42.0,42.0,?
2017-08-07 12:16:05.498541,4501.39393894,4075.87878747,3958.93939354,4084.12121171,3849.72727234,473.939393892,3835.81818143,725.333333261,4252.57575715,630.545454482,4478.21212076,473.939393892,4235.57575715,3321.69696936,4333.45454502,3428.84848451,5247.33333281,2946.66666637,4130.99999959,535.757575704,4377.2424238,103.03030302,4157.27272686,0.0,4804.81818134,3832.72727234,4432.36363592,181.333333315,42.0,42.0,?
2017-08-07 12:16:05.506240,4504.99999955,4075.87878747,3959.96969657,4084.12121171,3847.15151477,473.939393892,3834.27272689,725.333333261,4249.48484806,630.545454482,4477.69696925,473.939393892,4236.60606018,3321.69696936,4331.90909048,3428.84848451,5251.45454493,2946.66666637,4134.09090868,535.757575704,4380.3333329,103.03030302,4158.30302989,0.0,4810.99999952,3832.72727234,4430.81818138,181.333333315,42.0,42.0,?
2017-08-07 12:16:05.513460,4511.69696925,4075.87878747,3964.60606021,4084.12121171,3849.72727234,473.939393892,3834.7878784,725.333333261,4249.99999958,630.545454482,4481.81818137,473.939393892,4240.7272723,3321.69696936,4333.96969654,3428.84848451,5256.09090857,2946.66666637,4132.03030262,535.757575704,4384.96969653,103.03030302,4157.78787837,0.0,4814.60606012,3832.72727234,4430.81818138,181.333333315,42.0,42.0,?
2017-08-07 12:16:05.523166,4506.03030258,4075.87878747,3964.09090869,4084.12121171,3849.21212083,473.939393892,3835.30302992,725.333333261,4253.09090867,630.545454482,4484.39393895,473.939393892,4241.75757533,3321.69696936,4331.39393896,3428.84848451,5257.1212116,2946.66666637,4129.45454504,535.757575704,4384.45454502,103.03030302,4158.8181814,0.0,4808.42424194,3832.72727234,4433.39393895,181.333333315,42.0,42.0,?
2017-08-07 12:16:05.533610,4499.33333288,4075.87878747,3958.42424203,4084.12121171,3844.06060568,473.939393892,3833.24242386,725.333333261,4251.03030261,630.545454482,4483.36363592,473.939393892,4243.30302988,3321.69696936,4324.18181775,3428.84848451,5259.18181766,2946.66666637,4130.48484807,535.757575704,4382.39393896,103.03030302,4158.30302989,0.0,4807.39393891,3832.72727234,4430.30302986,181.333333315,42.0,42.0,?
2017-08-07 12:16:05.539128,4496.75757531,4075.87878747,3955.84848445,4084.12121171,3843.03030265,473.939393892,3830.66666628,725.333333261,4244.84848442,630.545454482,4479.75757531,473.939393892,4244.84848442,3321.69696936,4325.21212078,3428.84848451,5260.7272722,2946.66666637,4132.03030262,535.757575704,4380.84848441,103.03030302,4155.2121208,0.0,4810.99999952,3832.72727234,4424.63636319,181.333333315,42.0,42.0,?
2017-08-07 12:16:05.547199,4490.06060561,4075.87878747,3956.87878748,4084.12121171,3846.12121174,473.939393892,3829.12121174,725.333333261,4239.69696927,630.545454482,4479.24242379,473.939393892,4247.424242,3321.69696936,4332.42424199,3428.84848451,5266.90909038,2946.66666637,4140.78787837,535.757575704,4381.36363593,103.03030302,4159.33333292,0.0,4806.36363588,3832.72727234,4425.15151471,181.333333315,42.0,42.0,?
2017-08-07 12:16:05.553859,4489.03030258,4075.87878747,3956.87878748,4084.12121171,3845.60606022,473.939393892,3830.15151477,725.333333261,4238.15151473,630.545454482,4474.09090864,473.939393892,4243.81818139,3321.69696936,4327.27272684,3428.84848451,5272.06060553,2946.66666637,4149.03030262,535.757575704,4378.27272683,103.03030302,4160.87878746,0.0,4795.54545407,3832.72727234,4425.15151471,181.333333315,42.0,42.0,?
2017-08-07 12:16:05.560574,4493.1515147,4075.87878747,3954.81818142,4084.12121171,3849.72727234,473.939393892,3831.69696931,725.333333261,4234.03030261,630.545454482,4462.75757531,473.939393892,4226.8181814,3321.69696936,4309.75757533,3428.84848451,5261.75757523,2946.66666637,4145.42424201,535.757575704,4369.51515108,103.03030302,4146.96969656,0.0,4788.84848437,3832.72727234,4426.69696925,181.333333315,42.0,42.0,?
2017-08-07 12:16:05.568173,4492.12121167,4075.87878747,3957.90909051,4084.12121171,3860.03030264,473.939393892,3833.75757537,725.333333261,4224.24242382,630.545454482,4459.15151471,473.939393892,4216.51515109,3321.69696936,4300.48484805,3428.84848451,5252.99999947,2946.66666637,4151.60606019,535.757575704,4370.03030259,103.03030302,4138.72727231,0.0,4792.45454498,3832.72727234,4438.03030259,181.333333315,42.0,42.0,?
2017-08-07 12:16:05.576800,4494.69696925,4075.87878747,3961.51515112,4084.12121171,3869.30302992,473.939393892,3839.93939356,725.333333261,4226.30302988,630.545454482,4464.81818137,473.939393892,4222.69696927,3321.69696936,4303.57575715,3428.84848451,5258.66666614,2946.66666637,4166.54545413,535.757575704,4384.96969653,103.03030302,4144.39393898,0.0,4801.21212073,3832.72727234,4450.90909046,181.333333315,42.0,42.0,?
