Timestamp,F3 Value,F3 Quality,FC5 Value,FC5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,AF3 Value,AF3 Quality,X Value,Y Value,Z Value
2017-08-07 12:14:44.212071,8281.57575675,0,3264.51515119,0,80.3636363556,0,6377.57575694,0,4383.42424199,0,4672.42424196,0,4402.48484804,0,4211.87878746,0,5090.72727222,2794.1818179,4134.60606019,0,4412.27272683,0,4556.51515106,0,4925.36363587,0,4549.81818136,0,42.0,42.0,?
2017-08-07 12:14:44.212865,4527.66666621,0,4138.72727231,0,3640.57575721,0,3771.93939356,0,4383.42424199,0,4672.42424196,0,4402.48484804,0,4211.87878746,0,5090.72727222,2794.1818179,4134.60606019,0,4412.27272683,0,4556.51515106,0,4925.36363587,0,4549.81818136,0,42.0,42.0,?
2017-08-07 12:14:44.217196,4525.60606015,0,4140.27272686,0,3643.15151479,0,3773.48484811,0,4383.9393935,0,4670.87878741,0,4414.84848441,0,4212.39393897,0,5091.24242373,2794.1818179,4134.60606019,523.393939342,4409.18181774,0,4550.33333288,0,4917.12121163,0,4550.84848439,0,42.0,42.0,?
2017-08-07 12:14:44.219056,4530.24242379,0,4132.03030262,0,3643.6666663,0,3775.03030265,0,4374.15151471,0,4663.6666662,0,4420.51515107,0,4213.424242,0,5081.45454495,2794.1818179,4137.69696928,523.393939342,4404.03030259,4092.36363595,4540.54545409,0,4919.6969692,0,4551.36363591,0,42.0,42.0,?
2017-08-07 12:14:44.230900,4530.24242379,0,4132.03030262,0,3643.6666663,0,3773.99999962,0,4374.15151471,0,4660.57575711,0,4409.69696926,0,4211.87878746,0,5081.45454495,2794.1818179,4135.63636322,523.393939342,4400.9393935,4092.36363595,4540.54545409,3985.21212081,4920.72727224,0,4550.84848439,0,42.0,42.0,?
2017-08-07 12:14:44.233346,4529.21212076,0,4132.03030262,0,3642.63636327,0,3774.51515114,0,4374.15151471,0,4658.51515105,0,4403.51515107,0,4210.33333291,0,5077.33333283,2794.1818179,4133.06060565,523.393939342,4405.57575714,4092.36363595,4542.09090864,3985.21212081,4917.12121163,3671.99999963,4552.90909045,0,42.0,42.0,?
2017-08-07 12:14:44.236355,4533.33333288,0,4137.18181777,0,3647.78787842,0,3776.06060568,0,4371.06060562,0,4649.75757529,0,4399.39393895,0,4211.36363594,0,5078.87878737,2794.1818179,4133.06060565,519.272727221,4410.72727229,4092.36363595,4540.54545409,3985.21212081,4919.6969692,3671.99999963,4552.90909045,0,42.0,42.0,?
2017-08-07 12:14:44.245169,4538.48484803,0,4134.09090868,0,3648.30302994,0,3776.5757572,0,4365.39393896,0,4644.09090863,0,4388.06060562,0,4211.87878746,0,5080.42424192,2794.1818179,4133.57575716,519.272727221,4409.69696926,4100.6060602,4541.06060561,3985.21212081,4922.7878783,3671.99999963,4549.81818136,0,42.0,42.0,?
2017-08-07 12:14:44.248522,4535.39393894,0,4125.33333292,0,3643.15151479,0,3776.5757572,0,4370.03030259,0,4653.87878741,0,4384.96969653,0,4209.8181814,0,5079.39393889,2794.1818179,4130.99999959,519.272727221,4408.66666623,4100.6060602,4542.60606015,3985.21212081,4923.30302981,3671.99999963,4550.84848439,0,42.0,42.0,?
2017-08-07 12:14:44.252854,4533.33333288,0,4125.84848444,0,3644.18181782,0,3776.06060568,0,4379.30302987,0,4667.27272681,0,4394.2424238,0,4208.27272685,0,5075.27272677,2794.1818179,4128.42424201,519.272727221,4408.66666623,4100.6060602,4542.09090864,3985.21212081,4923.30302981,3671.99999963,4552.39393894,0,42.0,42.0,?
2017-08-07 12:14:44.256137,4535.90909046,0,4129.96969656,0,3646.75757539,0,3777.60606023,0,4380.3333329,0,4673.45454499,0,4406.60606017,0,4217.03030261,0,5078.36363586,2794.1818179,4132.03030262,519.272727221,4405.06060562,4100.6060602,4548.27272682,3985.21212081,4922.27272678,3671.99999963,4550.84848439,0,42.0,42.0,?
2017-08-07 12:14:44.260132,4537.96969652,0,4127.39393898,0,3646.75757539,0,3779.66666629,0,4378.78787835,0,4677.57575711,0,4417.9393935,0,4230.93939352,0,5088.15151464,2794.1818179,4134.60606019,519.272727221,4404.03030259,4100.6060602,4557.03030257,3985.21212081,4920.21212072,3671.99999963,4549.30302985,0,42.0,42.0,?
