Timestamp,F3 Value,F3 Quality,FC5 Value,FC5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,AF3 Value,AF3 Quality,X Value,Y Value,Z Value
2017-08-07 13:37:57.381205,4546.72727227,0,4276.27272685,0,3917.72727234,0,3911.54545415,0,4298.93939351,0,4451.93939349,0,4205.69696928,0,4344.27272684,0,4973.78787829,0,4140.78787837,0,4411.75757532,0,4237.1212117,0,4819.75757528,0,4475.12121167,0,42.0,42.0,?
2017-08-07 13:37:57.382955,4385.99999956,0,4027.96969657,0,3749.2727269,0,4530.7575753,0,4158.30302989,0,4342.21212078,0,4037.24242384,0,4164.99999958,0,4820.78787831,0,3942.96969658,0,4200.03030261,0,4005.3030299,0,4647.69696923,0,4256.69696927,0,42.0,42.0,?
2017-08-07 13:37:57.387186,4394.75757532,0,4034.15151475,0,3753.90909053,0,4518.90909046,0,4162.42424201,0,4353.54545411,0,4058.36363596,0,4163.45454504,0,4818.72727225,0,3966.66666627,0,4209.8181814,0,4024.36363596,0,4655.93939347,0,4267.51515109,0,42.0,42.0,?
2017-08-07 13:37:57.390900,4398.87878744,0,4038.27272687,0,3758.54545417,0,4509.12121167,0,4167.57575716,0,4355.09090866,0,4060.42424202,0,4176.33333292,0,4837.7878783,0,3965.63636324,0,4211.36363594,0,4026.42424202,0,4656.9696965,0,4266.99999957,0,42.0,42.0,?
2017-08-07 13:37:57.399934,4407.12121168,0,4039.81818141,0,3755.45454508,0,4503.96969652,0,4178.39393898,0,4365.90909047,0,4064.03030262,0,4190.75757534,0,4847.06060558,0,3975.42424203,0,4224.24242382,0,4038.27272687,0,4669.84848438,0,4274.21212078,0,42.0,42.0,?
2017-08-07 13:37:57.401148,4413.81818138,0,4038.78787838,0,3757.51515114,0,4490.57575713,0,4171.18181776,0,4359.21212078,0,4063.51515111,0,4183.03030261,0,4829.03030255,0,3986.24242384,0,4231.96969655,0,4044.96969657,0,4675.51515105,0,4281.424242,0,42.0,42.0,?
2017-08-07 13:37:57.406156,4411.75757532,0,4044.45454505,0,3767.30302993,0,4480.78787834,0,4167.57575716,0,4351.48484805,0,4064.54545414,0,4173.24242383,0,4826.45454497,0,3989.84848445,0,4228.87878746,0,4044.45454505,0,4674.48484802,0,4282.96969654,0,42.0,42.0,?
2017-08-07 13:37:57.409248,4412.27272683,0,4044.45454505,0,3765.24242387,0,4483.36363592,0,4181.48484807,0,4364.36363593,0,4066.09090868,0,4175.30302989,0,4831.09090861,0,3987.27272687,0,4231.45454503,0,4042.39393899,0,4680.15151468,0,4281.424242,0,42.0,42.0,?
2017-08-07 13:37:57.414135,4413.81818138,0,4037.24242384,0,3758.03030265,0,4477.69696925,0,4180.45454504,0,4367.45454502,0,4059.9090905,0,4180.96969655,0,4819.24242376,0,3985.72727233,0,4235.06060564,0,4041.36363596,0,4683.75757529,0,4281.424242,0,42.0,42.0,?
2017-08-07 13:37:57.416896,4408.15151471,0,4036.72727232,0,3762.66666629,0,4464.30302986,0,4171.18181776,0,4359.72727229,0,4056.81818141,0,4184.57575716,0,4825.93939346,0,3997.06060566,0,4224.75757534,0,4044.96969657,0,4677.57575711,0,4285.54545412,0,42.0,42.0,?
